Cloudlet ID,Status,Datacenter ID,VM ID,Actual CPU Time,Start Time,End Time,Task Size,Wait Time,Response Time,Makespan,Turnaround Time
1238,SUCCESS,2,56,9.48,0.01,9.49,Medium,0.00,9.48,9.48,9.48
1528,SUCCESS,2,77,9.48,0.01,9.49,Medium,0.00,9.48,9.48,9.48
198,SUCCESS,2,20,9.50,0.01,9.51,Small,0.00,9.50,9.50,9.50
963,SUCCESS,2,70,9.50,0.01,9.51,Medium,0.00,9.50,9.50,9.50
1007,SUCCESS,2,73,9.50,0.01,9.51,Medium,0.00,9.50,9.50,9.50
1597,SUCCESS,2,54,9.50,0.01,9.51,Medium,0.00,9.50,9.50,9.50
1092,SUCCESS,2,84,9.50,0.01,9.51,Medium,0.00,9.50,9.50,9.50
652,SUCCESS,2,15,9.50,0.01,9.51,Small,0.00,9.50,9.50,9.50
1081,SUCCESS,2,89,9.50,0.01,9.51,Medium,0.00,9.50,9.50,9.50
1216,SUCCESS,2,81,9.52,0.01,9.53,Medium,0.00,9.52,9.52,9.52
1559,SUCCESS,2,72,9.52,0.01,9.53,Medium,0.00,9.52,9.52,9.52
875,SUCCESS,2,34,9.52,0.01,9.53,Small,0.00,9.52,9.52,9.52
60,SUCCESS,2,41,9.54,0.01,9.55,Small,0.00,9.54,9.54,9.54
78,SUCCESS,2,23,9.54,0.01,9.55,Small,0.00,9.54,9.54,9.54
1095,SUCCESS,2,77,9.54,0.01,9.55,Medium,0.00,9.54,9.54,9.54
1359,SUCCESS,2,69,9.54,0.01,9.55,Medium,0.00,9.54,9.54,9.54
1354,SUCCESS,2,89,9.54,0.01,9.55,Medium,0.00,9.54,9.54,9.54
1016,SUCCESS,2,70,9.55,0.01,9.56,Medium,0.00,9.55,9.55,9.55
1279,SUCCESS,2,72,9.55,0.01,9.56,Medium,0.00,9.55,9.55,9.55
1786,SUCCESS,2,96,9.55,0.01,9.56,Medium,0.00,9.55,9.55,9.55
176,SUCCESS,2,5,9.57,0.01,9.58,Small,0.00,9.57,9.57,9.57
597,SUCCESS,2,45,9.57,0.01,9.58,Small,0.00,9.57,9.57,9.57
1197,SUCCESS,2,65,9.57,0.01,9.58,Medium,0.00,9.57,9.57,9.57
1439,SUCCESS,2,67,9.57,0.01,9.58,Medium,0.00,9.57,9.57,9.57
705,SUCCESS,2,31,9.59,0.01,9.60,Small,0.00,9.59,9.59,9.59
1347,SUCCESS,2,81,9.59,0.01,9.60,Medium,0.00,9.59,9.59,9.59
1483,SUCCESS,2,91,9.59,0.01,9.60,Medium,0.00,9.59,9.59,9.59
1063,SUCCESS,2,84,9.59,0.01,9.60,Medium,0.00,9.59,9.59,9.59
1469,SUCCESS,2,65,9.59,0.01,9.60,Medium,0.00,9.59,9.59,9.59
1568,SUCCESS,2,70,9.61,0.01,9.62,Medium,0.00,9.61,9.61,9.61
1388,SUCCESS,2,91,9.61,0.01,9.62,Medium,0.00,9.61,9.61,9.61
967,SUCCESS,2,92,9.61,0.01,9.62,Medium,0.00,9.61,9.61,9.61
351,SUCCESS,2,47,9.61,0.01,9.62,Small,0.00,9.61,9.61,9.61
987,SUCCESS,2,89,9.61,0.01,9.62,Medium,0.00,9.61,9.61,9.61
664,SUCCESS,2,17,9.63,0.01,9.64,Small,0.00,9.63,9.63,9.63
1649,SUCCESS,2,89,9.63,0.01,9.64,Medium,0.00,9.63,9.63,9.63
1645,SUCCESS,2,62,9.65,0.01,9.66,Medium,0.00,9.65,9.65,9.65
1190,SUCCESS,2,83,9.65,0.01,9.66,Medium,0.00,9.65,9.65,9.65
1154,SUCCESS,2,84,9.65,0.01,9.66,Medium,0.00,9.65,9.65,9.65
1391,SUCCESS,2,65,9.65,0.01,9.66,Medium,0.00,9.65,9.65,9.65
815,SUCCESS,2,45,9.67,0.01,9.68,Small,0.00,9.67,9.67,9.67
1003,SUCCESS,2,96,9.67,0.01,9.68,Medium,0.00,9.67,9.67,9.67
1564,SUCCESS,2,57,9.67,0.01,9.68,Medium,0.00,9.67,9.67,9.67
1583,SUCCESS,2,90,9.69,0.01,9.70,Medium,0.00,9.69,9.69,9.69
1006,SUCCESS,2,92,9.69,0.01,9.70,Medium,0.00,9.69,9.69,9.69
1125,SUCCESS,2,84,9.69,0.01,9.70,Medium,0.00,9.69,9.69,9.69
296,SUCCESS,2,25,9.69,0.01,9.70,Small,0.00,9.69,9.69,9.69
1771,SUCCESS,2,65,9.69,0.01,9.70,Medium,0.00,9.69,9.69,9.69
1281,SUCCESS,2,54,9.70,0.01,9.71,Medium,0.00,9.70,9.70,9.70
233,SUCCESS,2,5,9.70,0.01,9.71,Small,0.00,9.70,9.70,9.70
768,SUCCESS,2,5,9.70,0.01,9.71,Small,0.00,9.70,9.70,9.70
524,SUCCESS,2,45,9.70,0.01,9.71,Small,0.00,9.70,9.70,9.70
1522,SUCCESS,2,77,9.70,0.01,9.71,Medium,0.00,9.70,9.70,9.70
1120,SUCCESS,2,73,9.72,0.01,9.73,Medium,0.00,9.72,9.72,9.72
253,SUCCESS,2,25,9.72,0.01,9.73,Small,0.00,9.72,9.72,9.72
1421,SUCCESS,2,65,9.72,0.01,9.73,Medium,0.00,9.72,9.72,9.72
999,SUCCESS,2,67,9.72,0.01,9.73,Medium,0.00,9.72,9.72,9.72
519,SUCCESS,2,38,9.72,0.01,9.73,Small,0.00,9.72,9.72,9.72
354,SUCCESS,2,31,9.74,0.01,9.75,Small,0.00,9.74,9.74,9.74
1249,SUCCESS,2,73,9.74,0.01,9.75,Medium,0.00,9.74,9.74,9.74
1106,SUCCESS,2,75,9.74,0.01,9.75,Medium,0.00,9.74,9.74,9.74
1372,SUCCESS,2,61,9.76,0.01,9.77,Medium,0.00,9.76,9.76,9.76
1739,SUCCESS,2,63,9.76,0.01,9.77,Medium,0.00,9.76,9.76,9.76
428,SUCCESS,2,4,9.76,0.01,9.77,Small,0.00,9.76,9.76,9.76
1461,SUCCESS,2,95,9.76,0.01,9.77,Medium,0.00,9.76,9.76,9.76
1296,SUCCESS,2,57,9.76,0.01,9.77,Medium,0.00,9.76,9.76,9.76
1160,SUCCESS,2,67,9.76,0.01,9.77,Medium,0.00,9.76,9.76,9.76
1673,SUCCESS,2,77,9.76,0.01,9.77,Medium,0.00,9.76,9.76,9.76
1708,SUCCESS,2,68,9.76,0.01,9.77,Medium,0.00,9.76,9.76,9.76
1349,SUCCESS,2,73,9.78,0.01,9.79,Medium,0.00,9.78,9.78,9.78
394,SUCCESS,2,34,9.78,0.01,9.79,Small,0.00,9.78,9.78,9.78
1647,SUCCESS,2,54,9.78,0.01,9.79,Medium,0.00,9.78,9.78,9.78
849,SUCCESS,2,35,9.78,0.01,9.79,Small,0.00,9.78,9.78,9.78
1150,SUCCESS,2,95,9.78,0.01,9.79,Medium,0.00,9.78,9.78,9.78
216,SUCCESS,2,41,9.79,0.01,9.80,Small,0.00,9.79,9.79,9.79
1045,SUCCESS,2,77,9.79,0.01,9.80,Medium,0.00,9.79,9.79,9.79
1623,SUCCESS,2,54,9.80,0.01,9.81,Medium,0.00,9.80,9.80,9.80
1276,SUCCESS,2,95,9.80,0.01,9.81,Medium,0.00,9.80,9.80,9.80
136,SUCCESS,2,23,9.82,0.01,9.83,Small,0.00,9.82,9.82,9.82
1752,SUCCESS,2,54,9.82,0.01,9.83,Medium,0.00,9.82,9.82,9.82
1329,SUCCESS,2,75,9.82,0.01,9.83,Medium,0.00,9.82,9.82,9.82
107,SUCCESS,2,23,9.84,0.01,9.85,Small,0.00,9.84,9.84,9.84
1503,SUCCESS,2,73,9.84,0.01,9.85,Medium,0.00,9.84,9.84,9.84
1046,SUCCESS,2,83,9.84,0.01,9.85,Medium,0.00,9.84,9.84,9.84
1367,SUCCESS,2,84,9.84,0.01,9.85,Medium,0.00,9.84,9.84,9.84
989,SUCCESS,2,68,9.84,0.01,9.85,Medium,0.00,9.84,9.84,9.84
1410,SUCCESS,2,90,9.86,0.01,9.87,Medium,0.00,9.86,9.86,9.86
1642,SUCCESS,2,90,9.86,0.01,9.87,Medium,0.00,9.86,9.86,9.86
352,SUCCESS,2,25,9.86,0.01,9.87,Small,0.00,9.86,9.86,9.86
1233,SUCCESS,2,65,9.86,0.01,9.87,Medium,0.00,9.86,9.86,9.86
1486,SUCCESS,2,96,9.86,0.01,9.87,Medium,0.00,9.86,9.86,9.86
1015,SUCCESS,2,97,9.86,0.01,9.87,Medium,0.00,9.86,9.86,9.86
465,SUCCESS,2,0,9.88,0.01,9.89,Small,0.00,9.88,9.88,9.88
1661,SUCCESS,2,54,9.88,0.01,9.89,Medium,0.00,9.88,9.88,9.88
1186,SUCCESS,2,94,9.88,0.01,9.89,Medium,0.00,9.88,9.88,9.88
1050,SUCCESS,2,67,9.88,0.01,9.89,Medium,0.00,9.88,9.88,9.88
965,SUCCESS,2,77,9.88,0.01,9.89,Medium,0.00,9.88,9.88,9.88
1293,SUCCESS,2,77,9.88,0.01,9.89,Medium,0.00,9.88,9.88,9.88
910,SUCCESS,2,97,9.88,0.01,9.89,Medium,0.00,9.88,9.88,9.88
785,SUCCESS,2,31,9.89,0.01,9.90,Small,0.00,9.89,9.89,9.89
954,SUCCESS,2,73,9.89,0.01,9.90,Medium,0.00,9.89,9.89,9.89
1122,SUCCESS,2,73,9.89,0.01,9.90,Medium,0.00,9.89,9.89,9.89
276,SUCCESS,2,25,9.89,0.01,9.90,Small,0.00,9.89,9.89,9.89
212,SUCCESS,2,35,9.89,0.01,9.90,Small,0.00,9.89,9.89,9.89
1303,SUCCESS,2,95,9.89,0.01,9.90,Medium,0.00,9.89,9.89,9.89
1091,SUCCESS,2,77,9.89,0.01,9.90,Medium,0.00,9.89,9.89,9.89
1711,SUCCESS,2,90,9.91,0.01,9.92,Medium,0.00,9.91,9.91,9.91
1762,SUCCESS,2,91,9.91,0.01,9.92,Medium,0.00,9.91,9.91,9.91
90,SUCCESS,2,23,9.91,0.01,9.92,Small,0.00,9.91,9.91,9.91
1500,SUCCESS,2,95,9.91,0.01,9.92,Medium,0.00,9.91,9.91,9.91
1118,SUCCESS,2,57,9.91,0.01,9.92,Medium,0.00,9.91,9.91,9.91
598,SUCCESS,2,20,9.93,0.01,9.94,Small,0.00,9.93,9.93,9.93
1784,SUCCESS,2,50,9.93,0.01,9.94,Medium,0.00,9.93,9.93,9.93
1541,SUCCESS,2,61,9.93,0.01,9.94,Medium,0.00,9.93,9.93,9.93
1434,SUCCESS,2,69,9.93,0.01,9.94,Medium,0.00,9.93,9.93,9.93
1230,SUCCESS,2,75,9.95,0.01,9.96,Medium,0.00,9.95,9.95,9.95
1612,SUCCESS,2,67,9.95,0.01,9.96,Medium,0.00,9.95,9.95,9.95
948,SUCCESS,2,81,9.98,0.01,9.99,Medium,0.00,9.98,9.98,9.98
1754,SUCCESS,2,92,9.98,0.01,9.99,Medium,0.00,9.98,9.98,9.98
1406,SUCCESS,2,95,9.98,0.01,9.99,Medium,0.00,9.98,9.98,9.98
1022,SUCCESS,2,96,9.98,0.01,9.99,Medium,0.00,9.98,9.98,9.98
1634,SUCCESS,2,60,10.00,0.01,10.01,Medium,0.00,10.00,10.00,10.00
470,SUCCESS,2,22,10.02,0.01,10.03,Small,0.00,10.02,10.02,10.02
1758,SUCCESS,2,92,10.02,0.01,10.03,Medium,0.00,10.02,10.02,10.02
1613,SUCCESS,2,84,10.02,0.01,10.03,Medium,0.00,10.02,10.02,10.02
1332,SUCCESS,2,68,10.02,0.01,10.03,Medium,0.00,10.02,10.02,10.02
1542,SUCCESS,2,98,10.02,0.01,10.03,Medium,0.00,10.02,10.02,10.02
978,SUCCESS,2,80,10.04,0.01,10.05,Medium,0.00,10.04,10.04,10.04
1251,SUCCESS,2,69,10.04,0.01,10.05,Medium,0.00,10.04,10.04,10.04
1182,SUCCESS,2,80,10.05,0.01,10.06,Medium,0.00,10.05,10.05,10.05
1651,SUCCESS,2,90,10.05,0.01,10.06,Medium,0.00,10.05,10.05,10.05
1188,SUCCESS,2,61,10.05,0.01,10.06,Medium,0.00,10.05,10.05,10.05
1567,SUCCESS,2,91,10.05,0.01,10.06,Medium,0.00,10.05,10.05,10.05
947,SUCCESS,2,62,10.05,0.01,10.06,Medium,0.00,10.05,10.05,10.05
1025,SUCCESS,2,68,10.05,0.01,10.06,Medium,0.00,10.05,10.05,10.05
1044,SUCCESS,2,80,10.07,0.01,10.08,Medium,0.00,10.07,10.07,10.07
1530,SUCCESS,2,92,10.07,0.01,10.08,Medium,0.00,10.07,10.07,10.07
363,SUCCESS,2,4,10.07,0.01,10.08,Small,0.00,10.07,10.07,10.07
766,SUCCESS,2,45,10.07,0.01,10.08,Small,0.00,10.07,10.07,10.07
1744,SUCCESS,2,67,10.07,0.01,10.08,Medium,0.00,10.07,10.07,10.07
1204,SUCCESS,2,80,10.09,0.01,10.10,Medium,0.00,10.09,10.09,10.09
1169,SUCCESS,2,95,10.09,0.01,10.10,Medium,0.00,10.09,10.09,10.09
1441,SUCCESS,2,90,10.11,0.01,10.12,Medium,0.00,10.11,10.11,10.11
693,SUCCESS,2,31,10.11,0.01,10.12,Small,0.00,10.11,10.11,10.11
946,SUCCESS,2,62,10.11,0.01,10.12,Medium,0.00,10.11,10.11,10.11
1013,SUCCESS,2,75,10.11,0.01,10.12,Medium,0.00,10.11,10.11,10.11
1130,SUCCESS,2,60,10.12,0.01,10.13,Medium,0.00,10.12,10.12,10.12
777,SUCCESS,2,31,10.12,0.01,10.13,Small,0.00,10.12,10.12,10.12
1399,SUCCESS,2,91,10.12,0.01,10.13,Medium,0.00,10.12,10.12,10.12
1622,SUCCESS,2,92,10.12,0.01,10.13,Medium,0.00,10.12,10.12,10.12
1309,SUCCESS,2,63,10.12,0.01,10.13,Medium,0.00,10.12,10.12,10.12
918,SUCCESS,2,75,10.12,0.01,10.13,Medium,0.00,10.12,10.12,10.12
1702,SUCCESS,2,80,10.14,0.01,10.15,Medium,0.00,10.14,10.14,10.14
1512,SUCCESS,2,90,10.14,0.01,10.15,Medium,0.00,10.14,10.14,10.14
1307,SUCCESS,2,81,10.14,0.01,10.15,Medium,0.00,10.14,10.14,10.14
1222,SUCCESS,2,75,10.14,0.01,10.15,Medium,0.00,10.14,10.14,10.14
1356,SUCCESS,2,68,10.14,0.01,10.15,Medium,0.00,10.14,10.14,10.14
1256,SUCCESS,2,69,10.14,0.01,10.15,Medium,0.00,10.14,10.14,10.14
1785,SUCCESS,2,60,10.16,0.01,10.17,Medium,0.00,10.16,10.16,10.16
1187,SUCCESS,2,80,10.16,0.01,10.17,Medium,0.00,10.16,10.16,10.16
1323,SUCCESS,2,81,10.16,0.01,10.17,Medium,0.00,10.16,10.16,10.16
1425,SUCCESS,2,53,10.16,0.01,10.17,Medium,0.00,10.16,10.16,10.16
1782,SUCCESS,2,83,10.16,0.01,10.17,Medium,0.00,10.16,10.16,10.16
1561,SUCCESS,2,57,10.16,0.01,10.17,Medium,0.00,10.16,10.16,10.16
1153,SUCCESS,2,75,10.17,0.01,10.18,Medium,0.00,10.17,10.17,10.17
482,SUCCESS,2,17,10.17,0.01,10.18,Small,0.00,10.17,10.17,10.17
900,SUCCESS,2,97,10.17,0.01,10.18,Medium,0.00,10.17,10.17,10.17
1692,SUCCESS,2,81,10.19,0.01,10.20,Medium,0.00,10.19,10.19,10.19
961,SUCCESS,2,94,10.19,0.01,10.20,Medium,0.00,10.19,10.19,10.19
1454,SUCCESS,2,67,10.19,0.01,10.20,Medium,0.00,10.19,10.19,10.19
680,SUCCESS,2,20,10.20,0.01,10.21,Small,0.00,10.20,10.20,10.20
1558,SUCCESS,2,75,10.20,0.01,10.21,Medium,0.00,10.20,10.20,10.20
1037,SUCCESS,2,62,10.22,0.01,10.23,Medium,0.00,10.22,10.22,10.22
1551,SUCCESS,2,67,10.22,0.01,10.23,Medium,0.00,10.22,10.22,10.22
1073,SUCCESS,2,97,10.22,0.01,10.23,Medium,0.00,10.22,10.22,10.22
1009,SUCCESS,2,70,10.24,0.01,10.25,Medium,0.00,10.24,10.24,10.24
193,SUCCESS,2,31,10.24,0.01,10.25,Small,0.00,10.24,10.24,10.24
896,SUCCESS,2,31,10.24,0.01,10.25,Small,0.00,10.24,10.24,10.24
1576,SUCCESS,2,62,10.24,0.01,10.25,Medium,0.00,10.24,10.24,10.24
632,SUCCESS,2,35,10.24,0.01,10.25,Small,0.00,10.24,10.24,10.24
972,SUCCESS,2,50,10.26,0.01,10.27,Medium,0.00,10.26,10.26,10.26
1571,SUCCESS,2,50,10.26,0.01,10.27,Medium,0.00,10.26,10.26,10.26
1138,SUCCESS,2,81,10.26,0.01,10.27,Medium,0.00,10.26,10.26,10.26
201,SUCCESS,2,4,10.26,0.01,10.27,Small,0.00,10.26,10.26,10.26
888,SUCCESS,2,47,10.26,0.01,10.27,Small,0.00,10.26,10.26,10.26
1134,SUCCESS,2,97,10.26,0.01,10.27,Medium,0.00,10.26,10.26,10.26
881,SUCCESS,2,20,10.28,0.01,10.29,Small,0.00,10.28,10.28,10.28
1017,SUCCESS,2,50,10.28,0.01,10.29,Medium,0.00,10.28,10.28,10.28
761,SUCCESS,2,17,10.28,0.01,10.29,Small,0.00,10.28,10.28,10.28
623,SUCCESS,2,34,10.29,0.01,10.30,Small,0.00,10.29,10.29,10.29
845,SUCCESS,2,35,10.29,0.01,10.30,Small,0.00,10.29,10.29,10.29
968,SUCCESS,2,68,10.29,0.01,10.30,Medium,0.00,10.29,10.29,10.29
841,SUCCESS,2,20,10.31,0.01,10.32,Small,0.00,10.31,10.31,10.31
1756,SUCCESS,2,67,10.31,0.01,10.32,Medium,0.00,10.31,10.31,10.31
559,SUCCESS,2,35,10.32,0.01,10.33,Small,0.00,10.32,10.32,10.32
719,SUCCESS,2,45,10.32,0.01,10.33,Small,0.00,10.32,10.32,10.32
1136,SUCCESS,2,68,10.32,0.01,10.33,Medium,0.00,10.32,10.32,10.32
1686,SUCCESS,2,69,10.32,0.01,10.33,Medium,0.00,10.32,10.32,10.32
497,SUCCESS,2,38,10.34,0.01,10.35,Small,0.00,10.34,10.34,10.34
1283,SUCCESS,2,80,10.36,0.01,10.37,Medium,0.00,10.36,10.36,10.36
1165,SUCCESS,2,61,10.36,0.01,10.37,Medium,0.00,10.36,10.36,10.36
1508,SUCCESS,2,81,10.36,0.01,10.37,Medium,0.00,10.36,10.36,10.36
1767,SUCCESS,2,91,10.36,0.01,10.37,Medium,0.00,10.36,10.36,10.36
825,SUCCESS,2,32,10.36,0.01,10.37,Small,0.00,10.36,10.36,10.36
243,SUCCESS,2,34,10.36,0.01,10.37,Small,0.00,10.36,10.36,10.36
1172,SUCCESS,2,67,10.36,0.01,10.37,Medium,0.00,10.36,10.36,10.36
983,SUCCESS,2,68,10.36,0.01,10.37,Medium,0.00,10.36,10.36,10.36
1417,SUCCESS,2,80,10.38,0.01,10.39,Medium,0.00,10.38,10.38,10.38
311,SUCCESS,2,34,10.38,0.01,10.39,Small,0.00,10.38,10.38,10.38
1304,SUCCESS,2,67,10.38,0.01,10.39,Medium,0.00,10.38,10.38,10.38
1275,SUCCESS,2,97,10.38,0.01,10.39,Medium,0.00,10.38,10.38,10.38
343,SUCCESS,2,20,10.40,0.01,10.41,Small,0.00,10.40,10.40,10.40
1518,SUCCESS,2,80,10.40,0.01,10.41,Medium,0.00,10.40,10.40,10.40
1207,SUCCESS,2,92,10.40,0.01,10.41,Medium,0.00,10.40,10.40,10.40
1071,SUCCESS,2,63,10.40,0.01,10.41,Medium,0.00,10.40,10.40,10.40
1100,SUCCESS,2,98,10.40,0.01,10.41,Medium,0.00,10.40,10.40,10.40
1090,SUCCESS,2,69,10.40,0.01,10.41,Medium,0.00,10.40,10.40,10.40
1732,SUCCESS,2,69,10.40,0.01,10.41,Medium,0.00,10.40,10.40,10.40
1459,SUCCESS,2,69,10.42,0.01,10.43,Medium,0.00,10.42,10.42,10.42
964,SUCCESS,2,60,10.44,0.01,10.45,Medium,0.00,10.44,10.44,10.44
1292,SUCCESS,2,61,10.44,0.01,10.45,Medium,0.00,10.44,10.44,10.44
1112,SUCCESS,2,84,10.44,0.01,10.45,Medium,0.00,10.44,10.44,10.44
1427,SUCCESS,2,67,10.44,0.01,10.45,Medium,0.00,10.44,10.44,10.44
1099,SUCCESS,2,97,10.44,0.01,10.45,Medium,0.00,10.44,10.44,10.44
1199,SUCCESS,2,97,10.44,0.01,10.45,Medium,0.00,10.44,10.44,10.44
971,SUCCESS,2,81,10.46,0.01,10.47,Medium,0.00,10.46,10.46,10.46
191,SUCCESS,2,43,10.46,0.01,10.47,Small,0.00,10.46,10.46,10.46
331,SUCCESS,2,43,10.46,0.01,10.47,Small,0.00,10.46,10.46,10.46
1146,SUCCESS,2,84,10.46,0.01,10.47,Medium,0.00,10.46,10.46,10.46
1171,SUCCESS,2,68,10.46,0.01,10.47,Medium,0.00,10.46,10.46,10.46
1320,SUCCESS,2,68,10.48,0.01,10.49,Medium,0.00,10.48,10.48,10.48
1789,SUCCESS,2,60,10.51,0.01,10.52,Medium,0.00,10.51,10.51,10.51
245,SUCCESS,2,41,10.51,0.01,10.52,Small,0.00,10.51,10.51,10.51
1533,SUCCESS,2,57,10.51,0.01,10.52,Medium,0.00,10.51,10.51,10.51
1671,SUCCESS,2,68,10.51,0.01,10.52,Medium,0.00,10.51,10.51,10.51
1132,SUCCESS,2,61,10.52,0.01,10.53,Medium,0.00,10.52,10.52,10.52
439,SUCCESS,2,31,10.54,0.01,10.55,Small,0.00,10.54,10.54,10.54
486,SUCCESS,2,17,10.54,0.01,10.55,Small,0.00,10.54,10.54,10.54
591,SUCCESS,2,47,10.54,0.01,10.55,Small,0.00,10.54,10.54,10.54
305,SUCCESS,2,43,10.56,0.01,10.57,Small,0.00,10.56,10.56,10.56
1048,SUCCESS,2,97,10.56,0.01,10.57,Medium,0.00,10.56,10.56,10.56
95,SUCCESS,2,31,10.58,0.01,10.59,Small,0.00,10.58,10.58,10.58
1620,SUCCESS,2,81,10.58,0.01,10.59,Medium,0.00,10.58,10.58,10.58
1755,SUCCESS,2,81,10.58,0.01,10.59,Medium,0.00,10.58,10.58,10.58
926,SUCCESS,2,94,10.58,0.01,10.59,Medium,0.00,10.58,10.58,10.58
722,SUCCESS,2,45,10.58,0.01,10.59,Small,0.00,10.58,10.58,10.58
1474,SUCCESS,2,56,10.58,0.01,10.59,Medium,0.00,10.58,10.58,10.58
1049,SUCCESS,2,97,10.58,0.01,10.59,Medium,0.00,10.58,10.58,10.58
1040,SUCCESS,2,69,10.58,0.01,10.59,Medium,0.00,10.58,10.58,10.58
1729,SUCCESS,2,50,10.60,0.01,10.61,Medium,0.00,10.60,10.60,10.60
1343,SUCCESS,2,61,10.60,0.01,10.61,Medium,0.00,10.60,10.60,10.60
1338,SUCCESS,2,53,10.60,0.01,10.61,Medium,0.00,10.60,10.60,10.60
1032,SUCCESS,2,84,10.60,0.01,10.61,Medium,0.00,10.60,10.60,10.60
921,SUCCESS,2,95,10.60,0.01,10.61,Medium,0.00,10.60,10.60,10.60
1274,SUCCESS,2,95,10.60,0.01,10.61,Medium,0.00,10.60,10.60,10.60
402,SUCCESS,2,36,10.60,0.01,10.61,Small,0.00,10.60,10.60,10.60
1213,SUCCESS,2,50,10.62,0.01,10.63,Medium,0.00,10.62,10.62,10.62
1282,SUCCESS,2,60,10.62,0.01,10.63,Medium,0.00,10.62,10.62,10.62
1226,SUCCESS,2,94,10.62,0.01,10.63,Medium,0.00,10.62,10.62,10.62
616,SUCCESS,2,43,10.64,0.01,10.65,Small,0.00,10.64,10.64,10.64
1628,SUCCESS,2,53,10.64,0.01,10.65,Medium,0.00,10.64,10.64,10.64
14,SUCCESS,2,45,10.64,0.01,10.65,Small,0.00,10.64,10.64,10.64
1000,SUCCESS,2,69,10.64,0.01,10.65,Medium,0.00,10.64,10.64,10.64
1271,SUCCESS,2,69,10.64,0.01,10.65,Medium,0.00,10.64,10.64,10.64
339,SUCCESS,2,43,10.65,0.01,10.66,Small,0.00,10.65,10.65,10.65
1436,SUCCESS,2,95,10.65,0.01,10.66,Medium,0.00,10.65,10.65,10.65
259,SUCCESS,2,45,10.67,0.01,10.68,Small,0.00,10.67,10.67,10.67
219,SUCCESS,2,36,10.67,0.01,10.68,Small,0.00,10.67,10.67,10.67
917,SUCCESS,2,97,10.67,0.01,10.68,Medium,0.00,10.67,10.67,10.67
904,SUCCESS,2,70,10.69,0.01,10.70,Medium,0.00,10.69,10.69,10.69
1004,SUCCESS,2,61,10.69,0.01,10.70,Medium,0.00,10.69,10.69,10.69
1084,SUCCESS,2,61,10.69,0.01,10.70,Medium,0.00,10.69,10.69,10.69
1468,SUCCESS,2,97,10.69,0.01,10.70,Medium,0.00,10.69,10.69,10.69
608,SUCCESS,2,41,10.71,0.01,10.72,Small,0.00,10.71,10.71,10.71
1588,SUCCESS,2,61,10.71,0.01,10.72,Medium,0.00,10.71,10.71,10.71
1350,SUCCESS,2,84,10.71,0.01,10.72,Medium,0.00,10.71,10.71,10.71
933,SUCCESS,2,94,10.71,0.01,10.72,Medium,0.00,10.71,10.71,10.71
1574,SUCCESS,2,97,10.71,0.01,10.72,Medium,0.00,10.71,10.71,10.71
1721,SUCCESS,2,50,10.73,0.01,10.74,Medium,0.00,10.73,10.73,10.73
1108,SUCCESS,2,60,10.73,0.01,10.74,Medium,0.00,10.73,10.73,10.73
1185,SUCCESS,2,60,10.73,0.01,10.74,Medium,0.00,10.73,10.73,10.73
1144,SUCCESS,2,63,10.73,0.01,10.74,Medium,0.00,10.73,10.73,10.73
1295,SUCCESS,2,96,10.73,0.01,10.74,Medium,0.00,10.73,10.73,10.73
1104,SUCCESS,2,60,10.75,0.01,10.76,Medium,0.00,10.75,10.75,10.75
657,SUCCESS,2,22,10.75,0.01,10.76,Small,0.00,10.75,10.75,10.75
28,SUCCESS,2,32,10.75,0.01,10.76,Small,0.00,10.75,10.75,10.75
1713,SUCCESS,2,84,10.75,0.01,10.76,Medium,0.00,10.75,10.75,10.75
288,SUCCESS,2,22,10.77,0.01,10.78,Small,0.00,10.77,10.77,10.77
922,SUCCESS,2,62,10.77,0.01,10.78,Medium,0.00,10.77,10.77,10.77
1621,SUCCESS,2,63,10.77,0.01,10.78,Medium,0.00,10.77,10.77,10.77
153,SUCCESS,2,34,10.77,0.01,10.78,Small,0.00,10.77,10.77,10.77
715,SUCCESS,2,41,10.79,0.01,10.80,Small,0.00,10.79,10.79,10.79
1693,SUCCESS,2,63,10.79,0.01,10.80,Medium,0.00,10.79,10.79,10.79
536,SUCCESS,2,4,10.79,0.01,10.80,Small,0.00,10.79,10.79,10.79
832,SUCCESS,2,4,10.79,0.01,10.80,Small,0.00,10.79,10.79,10.79
1294,SUCCESS,2,94,10.79,0.01,10.80,Medium,0.00,10.79,10.79,10.79
150,SUCCESS,2,45,10.79,0.01,10.80,Small,0.00,10.79,10.79,10.79
1181,SUCCESS,2,96,10.81,0.01,10.82,Medium,0.00,10.81,10.81,10.81
506,SUCCESS,2,45,10.83,0.01,10.84,Small,0.00,10.83,10.83,10.83
1215,SUCCESS,2,95,10.83,0.01,10.84,Medium,0.00,10.83,10.83,10.83
839,SUCCESS,2,47,10.83,0.01,10.84,Small,0.00,10.83,10.83,10.83
1509,SUCCESS,2,70,10.85,0.01,10.86,Medium,0.00,10.85,10.85,10.85
313,SUCCESS,2,41,10.85,0.01,10.86,Small,0.00,10.85,10.85,10.85
1396,SUCCESS,2,92,10.85,0.01,10.86,Medium,0.00,10.85,10.85,10.85
367,SUCCESS,2,43,10.85,0.01,10.86,Small,0.00,10.85,10.85,10.85
627,SUCCESS,2,43,10.87,0.01,10.88,Small,0.00,10.87,10.87,10.87
241,SUCCESS,2,4,10.87,0.01,10.88,Small,0.00,10.87,10.87,10.87
